Comunidades y Ciudades Autónomas de destino;País de residencia;Periodo;Total
Murcia, Región de;Portugal;2018T3;617,20
Murcia, Región de;Portugal;2018T2;466,31
Murcia, Región de;Portugal;2018T1;503,26
Murcia, Región de;Reino Unido;2025T2;826,42
Murcia, Región de;Reino Unido;2025T1;791,56
Murcia, Región de;Reino Unido;2024T4;873,61
Murcia, Región de;Reino Unido;2024T3;833,23
Murcia, Región de;Reino Unido;2024T2;904,16
Murcia, Región de;Reino Unido;2024T1;931,56
Murcia, Región de;Reino Unido;2023T4;975,97
Murcia, Región de;Reino Unido;2023T3;786,40
Murcia, Región de;Reino Unido;2023T2;808,07
Murcia, Región de;Reino Unido;2023T1;769,60
Murcia, Región de;Reino Unido;2022T4;731,28
Murcia, Región de;Reino Unido;2022T3;864,26
Murcia, Región de;Reino Unido;2022T2;761,56
Murcia, Región de;Reino Unido;2022T1;779,78
Murcia, Región de;Reino Unido;2021T4;766,46
Murcia, Región de;Reino Unido;2021T3;811,08
Murcia, Región de;Reino Unido;2021T2;952,92
Murcia, Región de;Reino Unido;2021T1;860,20
Murcia, Región de;Reino Unido;2020T4;923,60
Murcia, Región de;Reino Unido;2020T3;665,50
Murcia, Región de;Reino Unido;2020T2;.
Murcia, Región de;Reino Unido;2020T1;662,18
Murcia, Región de;Reino Unido;2019T4;627,25
Murcia, Región de;Reino Unido;2019T3;765,60
Murcia, Región de;Reino Unido;2019T2;605,27
Murcia, Región de;Reino Unido;2019T1;767,13
Murcia, Región de;Reino Unido;2018T4;671,65
Murcia, Región de;Reino Unido;2018T3;775,54
Murcia, Región de;Reino Unido;2018T2;656,23
Murcia, Región de;Reino Unido;2018T1;779,38
Murcia, Región de;Rumanía;2025T2;569,51
Murcia, Región de;Rumanía;2025T1;575,59
Murcia, Región de;Rumanía;2024T4;710,70
Murcia, Región de;Rumanía;2024T3;640,38
Murcia, Región de;Rumanía;2024T2;658,08
Murcia, Región de;Rumanía;2024T1;725,05
Murcia, Región de;Rumanía;2023T4;839,88
Murcia, Región de;Rumanía;2023T3;628,95
Murcia, Región de;Rumanía;2023T2;576,91
Murcia, Región de;Rumanía;2023T1;627,69
Murcia, Región de;Rumanía;2022T4;709,67
Murcia, Región de;Rumanía;2022T3;775,77
Murcia, Región de;Rumanía;2022T2;604,97
Murcia, Región de;Rumanía;2022T1;705,85
Murcia, Región de;Rumanía;2021T4;620,11
Murcia, Región de;Rumanía;2021T3;587,05
Murcia, Región de;Rumanía;2021T2;731,21
Murcia, Región de;Rumanía;2021T1;785,19
Murcia, Región de;Rumanía;2020T4;803,46
Murcia, Región de;Rumanía;2020T3;588,30
Murcia, Región de;Rumanía;2020T2;.
Murcia, Región de;Rumanía;2020T1;589,59
Murcia, Región de;Rumanía;2019T4;602,62
Murcia, Región de;Rumanía;2019T3;665,96
Murcia, Región de;Rumanía;2019T2;608,22
Murcia, Región de;Rumanía;2019T1;700,34
Murcia, Región de;Rumanía;2018T4;524,88
Murcia, Región de;Rumanía;2018T3;719,85
Murcia, Región de;Rumanía;2018T2;669,44
Murcia, Región de;Rumanía;2018T1;606,72
Murcia, Región de;Rusia;2025T2;.
Murcia, Región de;Rusia;2025T1;.
Murcia, Región de;Rusia;2024T4;.
Murcia, Región de;Rusia;2024T3;.
Murcia, Región de;Rusia;2024T2;.
Murcia, Región de;Rusia;2024T1;.
Murcia, Región de;Rusia;2023T4;.
Murcia, Región de;Rusia;2023T3;.
Murcia, Región de;Rusia;2023T2;.
Murcia, Región de;Rusia;2023T1;.
Murcia, Región de;Rusia;2022T4;.
Murcia, Región de;Rusia;2022T3;.
Murcia, Región de;Rusia;2022T2;.
Murcia, Región de;Rusia;2022T1;1.181,08
Murcia, Región de;Rusia;2021T4;738,09
Murcia, Región de;Rusia;2021T3;766,41
Murcia, Región de;Rusia;2021T2;748,04
Murcia, Región de;Rusia;2021T1;832,94
Murcia, Región de;Rusia;2020T4;912,24
Murcia, Región de;Rusia;2020T3;583,29
Murcia, Región de;Rusia;2020T2;.
Murcia, Región de;Rusia;2020T1;562,59
Murcia, Región de;Rusia;2019T4;518,00
Murcia, Región de;Rusia;2019T3;615,22
Murcia, Región de;Rusia;2019T2;423,95
Murcia, Región de;Rusia;2019T1;569,85
Murcia, Región de;Rusia;2018T4;493,79
Murcia, Región de;Rusia;2018T3;571,13
Murcia, Región de;Rusia;2018T2;535,21
Murcia, Región de;Rusia;2018T1;680,31
Murcia, Región de;Suecia;2025T2;825,23
Murcia, Región de;Suecia;2025T1;727,31
Murcia, Región de;Suecia;2024T4;814,13
Murcia, Región de;Suecia;2024T3;769,13
Murcia, Región de;Suecia;2024T2;837,34
Murcia, Región de;Suecia;2024T1;821,63
Murcia, Región de;Suecia;2023T4;871,87
Murcia, Región de;Suecia;2023T3;716,86
Murcia, Región de;Suecia;2023T2;768,68
Murcia, Región de;Suecia;2023T1;692,72
Murcia, Región de;Suecia;2022T4;682,00
Murcia, Región de;Suecia;2022T3;823,42
Murcia, Región de;Suecia;2022T2;765,09
Murcia, Región de;Suecia;2022T1;697,57
Murcia, Región de;Suecia;2021T4;687,42
Murcia, Región de;Suecia;2021T3;784,29
Murcia, Región de;Suecia;2021T2;906,90
Murcia, Región de;Suecia;2021T1;753,23
Murcia, Región de;Suecia;2020T4;823,49
Murcia, Región de;Suecia;2020T3;657,66
Murcia, Región de;Suecia;2020T2;.
Murcia, Región de;Suecia;2020T1;510,12
Murcia, Región de;Suecia;2019T4;480,55
Murcia, Región de;Suecia;2019T3;631,17
Murcia, Región de;Suecia;2019T2;470,62
Murcia, Región de;Suecia;2019T1;557,40
Murcia, Región de;Suecia;2018T4;486,72
Murcia, Región de;Suecia;2018T3;618,17
Murcia, Región de;Suecia;2018T2;508,04
Murcia, Región de;Suecia;2018T1;572,91
Murcia, Región de;Suiza;2025T2;1.129,39
Murcia, Región de;Suiza;2025T1;1.118,71
Murcia, Región de;Suiza;2024T4;1.239,66
Murcia, Región de;Suiza;2024T3;1.195,27
Murcia, Región de;Suiza;2024T2;1.260,76
Murcia, Región de;Suiza;2024T1;1.348,33
Murcia, Región de;Suiza;2023T4;1.386,00
Murcia, Región de;Suiza;2023T3;1.156,28
Murcia, Región de;Suiza;2023T2;1.218,78
Murcia, Región de;Suiza;2023T1;1.073,34
Murcia, Región de;Suiza;2022T4;1.139,19
Murcia, Región de;Suiza;2022T3;1.250,44
Murcia, Región de;Suiza;2022T2;1.074,67
Murcia, Región de;Suiza;2022T1;1.144,68
Murcia, Región de;Suiza;2021T4;1.193,45
Murcia, Región de;Suiza;2021T3;1.099,23
Murcia, Región de;Suiza;2021T2;1.321,22
Murcia, Región de;Suiza;2021T1;1.388,38
Murcia, Región de;Suiza;2020T4;1.706,52
Murcia, Región de;Suiza;2020T3;1.053,07
Murcia, Región de;Suiza;2020T2;.
Murcia, Región de;Suiza;2020T1;1.029,95
Murcia, Región de;Suiza;2019T4;1.017,65
Murcia, Región de;Suiza;2019T3;1.196,00
Murcia, Región de;Suiza;2019T2;1.011,33
Murcia, Región de;Suiza;2019T1;1.339,12
Murcia, Región de;Suiza;2018T4;1.058,70
Murcia, Región de;Suiza;2018T3;1.119,89
Murcia, Región de;Suiza;2018T2;919,69
Murcia, Región de;Suiza;2018T1;1.128,51
Murcia, Región de;Otros Países Europeos;2025T2;712,13
Murcia, Región de;Otros Países Europeos;2025T1;655,00
Murcia, Región de;Otros Países Europeos;2024T4;743,14
Murcia, Región de;Otros Países Europeos;2024T3;721,95
Murcia, Región de;Otros Países Europeos;2024T2;741,40
Murcia, Región de;Otros Países Europeos;2024T1;733,44
Murcia, Región de;Otros Países Europeos;2023T4;806,63
Murcia, Región de;Otros Países Europeos;2023T3;689,39
Murcia, Región de;Otros Países Europeos;2023T2;639,45
Murcia, Región de;Otros Países Europeos;2023T1;617,16
Murcia, Región de;Otros Países Europeos;2022T4;636,34
Murcia, Región de;Otros Países Europeos;2022T3;723,25
Murcia, Región de;Otros Países Europeos;2022T2;596,93
Murcia, Región de;Otros Países Europeos;2022T1;590,61
Murcia, Región de;Otros Países Europeos;2021T4;627,08
Murcia, Región de;Otros Países Europeos;2021T3;648,28
Murcia, Región de;Otros Países Europeos;2021T2;658,59
Murcia, Región de;Otros Países Europeos;2021T1;646,60
Murcia, Región de;Otros Países Europeos;2020T4;714,38
Murcia, Región de;Otros Países Europeos;2020T3;519,62
Murcia, Región de;Otros Países Europeos;2020T2;.
Murcia, Región de;Otros Países Europeos;2020T1;479,96
Murcia, Región de;Otros Países Europeos;2019T4;491,81
Murcia, Región de;Otros Países Europeos;2019T3;571,61
Murcia, Región de;Otros Países Europeos;2019T2;456,03
Murcia, Región de;Otros Países Europeos;2019T1;550,16
Murcia, Región de;Otros Países Europeos;2018T4;520,15
Murcia, Región de;Otros Países Europeos;2018T3;577,79
Murcia, Región de;Otros Países Europeos;2018T2;479,06
Murcia, Región de;Otros Países Europeos;2018T1;541,15
Murcia, Región de;Argentina;2025T2;791,19
Murcia, Región de;Argentina;2025T1;663,67
Murcia, Región de;Argentina;2024T4;755,45
Murcia, Región de;Argentina;2024T3;802,39
Murcia, Región de;Argentina;2024T2;758,82
Murcia, Región de;Argentina;2024T1;628,14
Murcia, Región de;Argentina;2023T4;594,40
Murcia, Región de;Argentina;2023T3;566,52
Murcia, Región de;Argentina;2023T2;493,24
Murcia, Región de;Argentina;2023T1;399,20
Murcia, Región de;Argentina;2022T4;394,62
Murcia, Región de;Argentina;2022T3;558,03
Murcia, Región de;Argentina;2022T2;444,73
Murcia, Región de;Argentina;2022T1;437,84
Murcia, Región de;Argentina;2021T4;555,72
Murcia, Región de;Argentina;2021T3;394,34
Murcia, Región de;Argentina;2021T2;427,18
Murcia, Región de;Argentina;2021T1;425,64
Murcia, Región de;Argentina;2020T4;590,91
Murcia, Región de;Argentina;2020T3;344,18
Murcia, Región de;Argentina;2020T2;.
Murcia, Región de;Argentina;2020T1;293,42
Murcia, Región de;Argentina;2019T4;310,75
Murcia, Región de;Argentina;2019T3;491,56
Murcia, Región de;Argentina;2019T2;350,35
Murcia, Región de;Argentina;2019T1;449,72
Murcia, Región de;Argentina;2018T4;356,46
Murcia, Región de;Argentina;2018T3;459,96
Murcia, Región de;Argentina;2018T2;421,36
Murcia, Región de;Argentina;2018T1;422,67
Murcia, Región de;Brasil;2025T2;484,20
Murcia, Región de;Brasil;2025T1;447,35
Murcia, Región de;Brasil;2024T4;511,29
Murcia, Región de;Brasil;2024T3;580,23
Murcia, Región de;Brasil;2024T2;525,82
Murcia, Región de;Brasil;2024T1;606,49
Murcia, Región de;Brasil;2023T4;566,74
Murcia, Región de;Brasil;2023T3;544,09
Murcia, Región de;Brasil;2023T2;559,06
Murcia, Región de;Brasil;2023T1;532,90
Murcia, Región de;Brasil;2022T4;582,13
Murcia, Región de;Brasil;2022T3;711,61
Murcia, Región de;Brasil;2022T2;644,63
Murcia, Región de;Brasil;2022T1;651,06
Murcia, Región de;Brasil;2021T4;619,17
Murcia, Región de;Brasil;2021T3;724,92
Murcia, Región de;Brasil;2021T2;990,87
Murcia, Región de;Brasil;2021T1;1.324,17
Murcia, Región de;Brasil;2020T4;934,55
Murcia, Región de;Brasil;2020T3;778,85
Murcia, Región de;Brasil;2020T2;.
Murcia, Región de;Brasil;2020T1;593,93
Murcia, Región de;Brasil;2019T4;630,44
Murcia, Región de;Brasil;2019T3;725,26
Murcia, Región de;Brasil;2019T2;480,71
Murcia, Región de;Brasil;2019T1;560,74
Murcia, Región de;Brasil;2018T4;455,46
Murcia, Región de;Brasil;2018T3;720,52
Murcia, Región de;Brasil;2018T2;558,04
Murcia, Región de;Brasil;2018T1;688,77
Murcia, Región de;Canadá;2025T2;694,32
Murcia, Región de;Canadá;2025T1;662,67
Murcia, Región de;Canadá;2024T4;729,35
Murcia, Región de;Canadá;2024T3;767,99
Murcia, Región de;Canadá;2024T2;755,64
Murcia, Región de;Canadá;2024T1;778,61
Murcia, Región de;Canadá;2023T4;831,07
Murcia, Región de;Canadá;2023T3;711,32
Murcia, Región de;Canadá;2023T2;727,05
Murcia, Región de;Canadá;2023T1;868,59
Murcia, Región de;Canadá;2022T4;672,93
Murcia, Región de;Canadá;2022T3;837,29
Murcia, Región de;Canadá;2022T2;721,07
Murcia, Región de;Canadá;2022T1;764,86
Murcia, Región de;Canadá;2021T4;738,57
Murcia, Región de;Canadá;2021T3;784,48
Murcia, Región de;Canadá;2021T2;1.048,42
Murcia, Región de;Canadá;2021T1;976,31
Murcia, Región de;Canadá;2020T4;935,10
Murcia, Región de;Canadá;2020T3;668,67
Murcia, Región de;Canadá;2020T2;.
Murcia, Región de;Canadá;2020T1;576,72
Murcia, Región de;Canadá;2019T4;490,49
Murcia, Región de;Canadá;2019T3;657,18
Murcia, Región de;Canadá;2019T2;428,59
Murcia, Región de;Canadá;2019T1;674,30
Murcia, Región de;Canadá;2018T4;564,97
Murcia, Región de;Canadá;2018T3;668,06
Murcia, Región de;Canadá;2018T2;536,83
Murcia, Región de;Canadá;2018T1;584,15
Murcia, Región de;Chile;2025T2;655,71
Murcia, Región de;Chile;2025T1;747,43
Murcia, Región de;Chile;2024T4;1.078,59
Murcia, Región de;Chile;2024T3;645,06
Murcia, Región de;Chile;2024T2;713,23
Murcia, Región de;Chile;2024T1;636,58
Murcia, Región de;Chile;2023T4;700,06
Murcia, Región de;Chile;2023T3;625,60
Murcia, Región de;Chile;2023T2;592,64
Murcia, Región de;Chile;2023T1;514,59
Murcia, Región de;Chile;2022T4;522,78
Murcia, Región de;Chile;2022T3;698,41
Murcia, Región de;Chile;2022T2;570,44
Murcia, Región de;Chile;2022T1;558,87
Murcia, Región de;Chile;2021T4;640,39
Murcia, Región de;Chile;2021T3;825,51
Murcia, Región de;Chile;2021T2;1.105,31
Murcia, Región de;Chile;2021T1;848,91
Murcia, Región de;Chile;2020T4;819,80
Murcia, Región de;Chile;2020T3;535,41
Murcia, Región de;Chile;2020T2;.
Murcia, Región de;Chile;2020T1;526,47
Murcia, Región de;Chile;2019T4;606,27
Murcia, Región de;Chile;2019T3;800,72
Murcia, Región de;Chile;2019T2;580,09
Murcia, Región de;Chile;2019T1;667,62
Murcia, Región de;Chile;2018T4;618,90
Murcia, Región de;Chile;2018T3;785,24
Murcia, Región de;Chile;2018T2;530,72
Murcia, Región de;Chile;2018T1;629,16
Murcia, Región de;Colombia;2025T2;737,12
Murcia, Región de;Colombia;2025T1;644,43
Murcia, Región de;Colombia;2024T4;858,19
Murcia, Región de;Colombia;2024T3;828,58
Murcia, Región de;Colombia;2024T2;812,13
Murcia, Región de;Colombia;2024T1;844,13
Murcia, Región de;Colombia;2023T4;967,98
Murcia, Región de;Colombia;2023T3;736,39
Murcia, Región de;Colombia;2023T2;728,46
Murcia, Región de;Colombia;2023T1;603,36
Murcia, Región de;Colombia;2022T4;704,65
Murcia, Región de;Colombia;2022T3;853,16
Murcia, Región de;Colombia;2022T2;672,07
Murcia, Región de;Colombia;2022T1;645,66
Murcia, Región de;Colombia;2021T4;737,69
Murcia, Región de;Colombia;2021T3;891,25
Murcia, Región de;Colombia;2021T2;961,87
Murcia, Región de;Colombia;2021T1;1.081,64
Murcia, Región de;Colombia;2020T4;1.010,42
Murcia, Región de;Colombia;2020T3;710,00
Murcia, Región de;Colombia;2020T2;.
Murcia, Región de;Colombia;2020T1;711,38
Murcia, Región de;Colombia;2019T4;726,42
Murcia, Región de;Colombia;2019T3;916,33
Murcia, Región de;Colombia;2019T2;628,05
Murcia, Región de;Colombia;2019T1;766,90
Murcia, Región de;Colombia;2018T4;912,47
Murcia, Región de;Colombia;2018T3;931,90
Murcia, Región de;Colombia;2018T2;761,11
Murcia, Región de;Colombia;2018T1;773,71
Murcia, Región de;Estados Unidos de América;2025T2;806,53
Murcia, Región de;Estados Unidos de América;2025T1;784,46
Murcia, Región de;Estados Unidos de América;2024T4;883,44
Murcia, Región de;Estados Unidos de América;2024T3;969,44
Murcia, Región de;Estados Unidos de América;2024T2;946,56
Murcia, Región de;Estados Unidos de América;2024T1;1.003,33
Murcia, Región de;Estados Unidos de América;2023T4;931,86
Murcia, Región de;Estados Unidos de América;2023T3;888,51
Murcia, Región de;Estados Unidos de América;2023T2;813,50
Murcia, Región de;Estados Unidos de América;2023T1;759,46
Murcia, Región de;Estados Unidos de América;2022T4;689,89
Murcia, Región de;Estados Unidos de América;2022T3;944,25
Murcia, Región de;Estados Unidos de América;2022T2;672,11
Murcia, Región de;Estados Unidos de América;2022T1;743,06
Murcia, Región de;Estados Unidos de América;2021T4;750,74
Murcia, Región de;Estados Unidos de América;2021T3;890,77
Murcia, Región de;Estados Unidos de América;2021T2;996,39
Murcia, Región de;Estados Unidos de América;2021T1;1.019,85
Murcia, Región de;Estados Unidos de América;2020T4;1.067,23
Murcia, Región de;Estados Unidos de América;2020T3;846,16
Murcia, Región de;Estados Unidos de América;2020T2;.
Murcia, Región de;Estados Unidos de América;2020T1;670,09
Murcia, Región de;Estados Unidos de América;2019T4;563,26
Murcia, Región de;Estados Unidos de América;2019T3;746,53
Murcia, Región de;Estados Unidos de América;2019T2;566,45
Murcia, Región de;Estados Unidos de América;2019T1;729,66
Murcia, Región de;Estados Unidos de América;2018T4;611,83
Murcia, Región de;Estados Unidos de América;2018T3;746,13
Murcia, Región de;Estados Unidos de América;2018T2;532,82
Murcia, Región de;Estados Unidos de América;2018T1;727,26
Murcia, Región de;México;2025T2;574,52
Murcia, Región de;México;2025T1;535,85
Murcia, Región de;México;2024T4;654,36
Murcia, Región de;México;2024T3;736,37
Murcia, Región de;México;2024T2;736,35
Murcia, Región de;México;2024T1;709,98
Murcia, Región de;México;2023T4;765,01
Murcia, Región de;México;2023T3;815,04
Murcia, Región de;México;2023T2;650,71
Murcia, Región de;México;2023T1;543,22
Murcia, Región de;México;2022T4;562,92
Murcia, Región de;México;2022T3;755,23
Murcia, Región de;México;2022T2;530,81
Murcia, Región de;México;2022T1;541,94
Murcia, Región de;México;2021T4;609,86
Murcia, Región de;México;2021T3;696,48
Murcia, Región de;México;2021T2;736,40
Murcia, Región de;México;2021T1;822,57
Murcia, Región de;México;2020T4;853,32
Murcia, Región de;México;2020T3;582,81
Murcia, Región de;México;2020T2;.
Murcia, Región de;México;2020T1;411,95
Murcia, Región de;México;2019T4;453,63
Murcia, Región de;México;2019T3;627,15
Murcia, Región de;México;2019T2;447,94
Murcia, Región de;México;2019T1;519,70
Murcia, Región de;México;2018T4;567,85
Murcia, Región de;México;2018T3;611,86
Murcia, Región de;México;2018T2;404,01
Murcia, Región de;México;2018T1;469,41
Murcia, Región de;Resto de América;2025T2;790,60
Murcia, Región de;Resto de América;2025T1;729,53
Murcia, Región de;Resto de América;2024T4;885,65
Murcia, Región de;Resto de América;2024T3;930,40
Murcia, Región de;Resto de América;2024T2;863,28
Murcia, Región de;Resto de América;2024T1;853,67
Murcia, Región de;Resto de América;2023T4;937,47
Murcia, Región de;Resto de América;2023T3;873,18
Murcia, Región de;Resto de América;2023T2;804,55
Murcia, Región de;Resto de América;2023T1;769,95
Murcia, Región de;Resto de América;2022T4;814,54
Murcia, Región de;Resto de América;2022T3;985,84
Murcia, Región de;Resto de América;2022T2;723,27
Murcia, Región de;Resto de América;2022T1;704,19
Murcia, Región de;Resto de América;2021T4;810,27
Murcia, Región de;Resto de América;2021T3;1.011,25
Murcia, Región de;Resto de América;2021T2;1.123,11
Murcia, Región de;Resto de América;2021T1;1.054,54
Murcia, Región de;Resto de América;2020T4;1.118,26
Murcia, Región de;Resto de América;2020T3;757,12
Murcia, Región de;Resto de América;2020T2;.
Murcia, Región de;Resto de América;2020T1;583,57
Murcia, Región de;Resto de América;2019T4;643,60
Murcia, Región de;Resto de América;2019T3;877,76
Murcia, Región de;Resto de América;2019T2;597,10
Murcia, Región de;Resto de América;2019T1;743,95
Murcia, Región de;Resto de América;2018T4;648,23
Murcia, Región de;Resto de América;2018T3;809,34
Murcia, Región de;Resto de América;2018T2;587,96
Murcia, Región de;Resto de América;2018T1;671,74
Murcia, Región de;Australia;2025T2;696,13
Murcia, Región de;Australia;2025T1;695,02
Murcia, Región de;Australia;2024T4;657,77
Murcia, Región de;Australia;2024T3;673,65
Murcia, Región de;Australia;2024T2;715,74
Murcia, Región de;Australia;2024T1;774,66
Murcia, Región de;Australia;2023T4;855,82
Murcia, Región de;Australia;2023T3;629,43
Murcia, Región de;Australia;2023T2;645,82
Murcia, Región de;Australia;2023T1;569,29
Murcia, Región de;Australia;2022T4;532,83
Murcia, Región de;Australia;2022T3;685,54
Murcia, Región de;Australia;2022T2;664,26
Murcia, Región de;Australia;2022T1;483,12
Murcia, Región de;Australia;2021T4;643,84
Murcia, Región de;Australia;2021T3;763,00
Murcia, Región de;Australia;2021T2;1.026,62
Murcia, Región de;Australia;2021T1;1.375,04
Murcia, Región de;Australia;2020T4;712,83
Murcia, Región de;Australia;2020T3;590,90
Murcia, Región de;Australia;2020T2;.
Murcia, Región de;Australia;2020T1;481,30
Murcia, Región de;Australia;2019T4;491,81
Murcia, Región de;Australia;2019T3;622,96
Murcia, Región de;Australia;2019T2;459,62
Murcia, Región de;Australia;2019T1;648,85
Murcia, Región de;Australia;2018T4;522,39
Murcia, Región de;Australia;2018T3;681,39
Murcia, Región de;Australia;2018T2;493,62
Murcia, Región de;Australia;2018T1;601,82
Murcia, Región de;China;2025T2;1.339,50
Murcia, Región de;China;2025T1;769,07
Murcia, Región de;China;2024T4;1.229,70
Murcia, Región de;China;2024T3;1.331,04
Murcia, Región de;China;2024T2;1.163,50
Murcia, Región de;China;2024T1;945,38
Murcia, Región de;China;2023T4;1.234,95
Murcia, Región de;China;2023T3;1.057,69
Murcia, Región de;China;2023T2;814,88
Murcia, Región de;China;2023T1;1.437,82
Murcia, Región de;China;2022T4;2.013,93
Murcia, Región de;China;2022T3;2.397,48
